customer_id,age,gender,city,repeat_customer,loyalty_member,registration_date,age_group
CUST00815,58,Female,Bangalore,Yes,No,2023-01-12,51-65
CUST00816,32,Female,Hyderabad,Yes,No,2023-04-06,26-35
CUST00817,29,Female,Bangalore,Yes,No,2023-01-05,26-35
CUST00818,66,Female,Bangalore,No,No,2023-01-18,65+
CUST00819,69,Female,Hyderabad,Yes,Yes,2023-03-03,65+
CUST00820,68,Male,Chennai,No,No,2023-05-29,65+
CUST00821,58,Female,Chennai,No,No,2023-02-04,51-65
CUST00822,24,Male,Chennai,Yes,Yes,2023-04-01,18-25
CUST00823,57,Female,Bangalore,Yes,No,2023-06-14,51-65
CUST00824,59,Male,Chennai,Yes,No,2023-06-25,51-65
CUST00825,43,Female,Bangalore,No,Yes,2023-06-28,36-50
CUST00826,33,Female,Bangalore,Yes,Yes,2023-06-11,26-35
CUST00827,29,Male,Bangalore,No,Yes,2023-02-04,26-35
CUST00828,53,Male,Hyderabad,Yes,Yes,2023-04-28,51-65
CUST00829,65,Male,Chennai,No,Yes,2023-03-17,51-65
CUST00830,53,Male,Hyderabad,Yes,No,2023-01-12,51-65
CUST00831,58,Male,Bangalore,Yes,Yes,2023-01-11,51-65
CUST00832,21,Female,Bangalore,Yes,No,2023-03-21,18-25
CUST00833,59,Female,Hyderabad,Yes,Yes,2023-05-20,51-65
CUST00834,56,Female,Bangalore,No,No,2023-03-06,51-65
CUST00835,59,Male,Chennai,Yes,Yes,2023-06-15,51-65
CUST00836,51,Male,Hyderabad,Yes,No,2023-03-15,51-65
CUST00837,47,Female,Hyderabad,Yes,No,2023-01-13,36-50
CUST00838,18,Female,Chennai,No,Yes,2023-03-11,18-25
CUST00839,24,Male,Hyderabad,No,Yes,2023-04-05,18-25
CUST00840,42,Female,Bangalore,No,Yes,2023-04-13,36-50
CUST00841,56,Female,Hyderabad,Yes,No,2023-04-09,51-65
CUST00842,41,Female,Hyderabad,Yes,No,2023-02-17,36-50
CUST00843,76,Female,Hyderabad,Yes,Yes,2023-06-27,65+
CUST00844,49,Female,Hyderabad,Yes,No,2023-04-05,36-50
CUST00845,20,Female,Hyderabad,Yes,Yes,2023-01-22,18-25
CUST00846,53,Female,Chennai,Yes,No,2023-01-21,51-65
CUST00847,21,Female,Hyderabad,No,No,2023-06-04,18-25
CUST00848,76,Male,Bangalore,Yes,Yes,2023-05-20,65+
CUST00849,49,Female,Chennai,Yes,Yes,2023-03-24,36-50
CUST00850,34,Male,Chennai,Yes,No,2023-01-21,26-35
CUST00851,44,Female,Bangalore,Yes,Yes,2023-06-19,36-50
CUST00852,58,Female,Hyderabad,No,No,2023-03-20,51-65
CUST00853,58,Female,Hyderabad,Yes,No,2023-06-04,51-65
CUST00854,76,Female,Hyderabad,Yes,No,2023-02-12,65+
CUST00855,69,Female,Hyderabad,Yes,Yes,2023-03-31,65+
CUST00856,49,Female,Hyderabad,No,Yes,2023-01-11,36-50
CUST00857,72,Female,Hyderabad,No,No,2023-06-07,65+
CUST00858,43,Female,Chennai,Yes,No,2023-03-12,36-50
CUST00859,24,Male,Hyderabad,Yes,Yes,2023-01-20,18-25
CUST00860,58,Female,Hyderabad,Yes,Yes,2023-04-04,51-65
CUST00861,26,Male,Bangalore,No,No,2023-01-08,26-35
CUST00862,53,Male,Bangalore,Yes,No,2023-06-05,51-65
CUST00863,41,Female,Hyderabad,No,No,2023-01-09,36-50
CUST00864,35,Male,Hyderabad,Yes,Yes,2023-01-18,26-35
CUST00865,67,Male,Hyderabad,Yes,No,2023-06-15,65+
CUST00866,53,Female,Hyderabad,Yes,Yes,2023-04-03,51-65
CUST00867,35,Female,Chennai,Yes,No,2023-05-26,26-35
CUST00868,57,Male,Bangalore,Yes,No,2023-06-04,51-65
CUST00869,46,Male,Hyderabad,Yes,Yes,2023-06-23,36-50
CUST00870,46,Female,Chennai,Yes,No,2023-04-05,36-50
CUST00871,56,Female,Hyderabad,Yes,No,2023-04-24,51-65
CUST00872,51,Male,Chennai,Yes,Yes,2023-05-27,51-65
CUST00873,47,Male,Hyderabad,No,No,2023-05-16,36-50
CUST00874,72,Female,Chennai,No,No,2023-04-12,65+
CUST00875,38,Female,Bangalore,Yes,No,2023-06-16,36-50
CUST00876,64,Female,Hyderabad,Yes,Yes,2023-03-05,51-65
CUST00877,29,Male,Hyderabad,No,Yes,2023-01-07,26-35
CUST00878,49,Male,Hyderabad,No,No,2023-05-08,36-50
CUST00879,40,Female,Hyderabad,Yes,No,2023-05-24,36-50
CUST00880,65,Male,Hyderabad,Yes,Yes,2023-03-09,51-65
CUST00881,50,Female,Chennai,Yes,No,2023-06-30,36-50
CUST00882,18,Female,Bangalore,No,No,2023-02-24,18-25
CUST00883,41,Female,Chennai,No,No,2023-06-27,36-50
CUST00884,68,Female,Hyderabad,Yes,No,2023-02-21,65+
CUST00885,18,Male,Chennai,No,No,2023-02-04,18-25
CUST00886,19,Male,Bangalore,No,Yes,2023-04-26,18-25
CUST00887,49,Male,Hyderabad,Yes,No,2023-04-24,36-50
CUST00888,48,Male,Chennai,No,Yes,2023-06-24,36-50
CUST00889,48,Female,Bangalore,No,No,2023-06-20,36-50
CUST00890,57,Female,Hyderabad,Yes,No,2023-01-17,51-65
CUST00891,19,Female,Hyderabad,Yes,Yes,2023-03-18,18-25
CUST00892,54,Male,Hyderabad,Yes,No,2023-06-29,51-65
CUST00893,34,Male,Bangalore,Yes,No,2023-04-03,26-35
CUST00894,24,Male,Hyderabad,No,Yes,2023-02-01,18-25
CUST00895,59,Male,Chennai,Yes,No,2023-02-05,51-65
CUST00896,59,Male,Bangalore,No,Yes,2023-05-07,51-65
CUST00897,53,Male,Chennai,Yes,Yes,2023-04-03,51-65
CUST00898,53,Female,Bangalore,Yes,Yes,2023-04-30,51-65
CUST00899,28,Male,Hyderabad,Yes,Yes,2023-06-06,26-35
CUST00900,33,Male,Hyderabad,No,No,2023-01-17,26-35
CUST00901,28,Female,Bangalore,No,No,2023-04-12,26-35
CUST00902,60,Female,Chennai,Yes,No,2023-05-15,51-65
CUST00903,44,Female,Bangalore,No,Yes,2023-04-15,36-50
CUST00904,31,Male,Hyderabad,No,Yes,2023-02-02,26-35
CUST00905,56,Female,Hyderabad,Yes,Yes,2023-06-14,51-65
CUST00906,51,Male,Hyderabad,No,No,2023-04-26,51-65
CUST00907,52,Female,Hyderabad,Yes,Yes,2023-06-24,51-65
CUST00908,22,Female,Hyderabad,No,No,2023-02-02,18-25
CUST00909,52,Male,Hyderabad,No,Yes,2023-02-03,51-65
CUST00910,22,Female,Hyderabad,Yes,No,2023-05-09,18-25
CUST00911,29,Male,Hyderabad,No,Yes,2023-02-01,26-35
CUST00912,33,Male,Hyderabad,Yes,No,2023-03-19,26-35
CUST00913,54,Male,Bangalore,No,No,2023-02-11,51-65
CUST00914,61,Female,Hyderabad,Yes,Yes,2023-02-27,51-65
CUST00915,52,Female,Hyderabad,Yes,No,2023-05-13,51-65
CUST00916,33,Female,Hyderabad,No,No,2023-01-21,26-35
CUST00917,60,Female,Hyderabad,Yes,Yes,2023-02-20,51-65
CUST00918,50,Female,Hyderabad,Yes,Yes,2023-02-02,36-50
CUST00919,59,Female,Bangalore,Yes,Yes,2023-06-07,51-65
CUST00920,21,Male,Hyderabad,Yes,Yes,2023-05-09,18-25
CUST00921,39,Male,Hyderabad,Yes,No,2023-06-01,36-50
CUST00922,22,Male,Hyderabad,Yes,No,2023-02-13,18-25
CUST00923,33,Female,Chennai,Yes,Yes,2023-05-25,26-35
CUST00924,20,Male,Bangalore,Yes,Yes,2023-01-08,18-25
CUST00925,19,Male,Hyderabad,Yes,Yes,2023-01-12,18-25
CUST00926,55,Female,Bangalore,Yes,Yes,2023-06-16,51-65
CUST00927,40,Male,Hyderabad,Yes,No,2023-05-27,36-50
CUST00928,67,Female,Chennai,Yes,Yes,2023-06-08,65+
CUST00929,47,Male,Hyderabad,Yes,Yes,2023-05-08,36-50
CUST00930,58,Female,Hyderabad,Yes,No,2023-06-14,51-65
CUST00931,67,Female,Hyderabad,No,No,2023-05-04,65+
CUST00932,51,Male,Hyderabad,Yes,Yes,2023-06-25,51-65
CUST00933,51,Female,Hyderabad,Yes,No,2023-03-18,51-65
CUST00934,36,Female,Bangalore,Yes,Yes,2023-01-19,36-50
CUST00935,36,Male,Hyderabad,Yes,No,2023-02-10,36-50
CUST00936,51,Female,Bangalore,Yes,No,2023-04-17,51-65
CUST00937,39,Female,Hyderabad,No,No,2023-04-29,36-50
CUST00938,51,Male,Hyderabad,Yes,No,2023-03-29,51-65
CUST00939,36,Male,Bangalore,Yes,Yes,2023-03-22,36-50
CUST00940,52,Female,Hyderabad,Yes,No,2023-03-30,51-65
CUST00941,66,Female,Chennai,Yes,No,2023-02-03,65+
CUST00942,37,Female,Hyderabad,Yes,Yes,2023-05-12,36-50
CUST00943,79,Male,Bangalore,No,Yes,2023-03-23,65+
CUST00944,72,Male,Chennai,Yes,Yes,2023-04-30,65+
CUST00945,41,Male,Hyderabad,Yes,Yes,2023-03-10,36-50
CUST00946,35,Female,Bangalore,Yes,Yes,2023-03-05,26-35
CUST00947,57,Male,Chennai,Yes,Yes,2023-01-25,51-65
CUST00948,77,Male,Hyderabad,Yes,No,2023-03-16,65+
CUST00949,50,Female,Hyderabad,No,No,2023-06-07,36-50
CUST00950,37,Female,Chennai,Yes,No,2023-03-05,36-50
CUST00951,27,Male,Hyderabad,Yes,No,2023-03-25,26-35
CUST00952,54,Female,Chennai,Yes,No,2023-02-18,51-65
CUST00953,56,Male,Hyderabad,No,No,2023-05-08,51-65
CUST00954,23,Female,Bangalore,Yes,Yes,2023-05-08,18-25
CUST00955,71,Female,Chennai,Yes,No,2023-05-08,65+
CUST00956,37,Male,Bangalore,Yes,Yes,2023-01-24,36-50
CUST00957,62,Female,Hyderabad,Yes,No,2023-05-10,51-65
CUST00958,31,Female,Bangalore,Yes,Yes,2023-03-03,26-35
CUST00959,46,Male,Bangalore,Yes,Yes,2023-05-30,36-50
CUST00960,33,Female,Hyderabad,Yes,No,2023-01-13,26-35
CUST00961,24,Male,Bangalore,No,No,2023-03-14,18-25
CUST00962,35,Female,Bangalore,No,No,2023-06-02,26-35
CUST00963,27,Female,Chennai,Yes,Yes,2023-03-15,26-35
CUST00964,24,Male,Bangalore,Yes,Yes,2023-01-28,18-25
CUST00965,54,Female,Bangalore,Yes,Yes,2023-02-04,51-65
CUST00966,50,Female,Bangalore,No,No,2023-04-04,36-50
CUST00967,70,Female,Hyderabad,No,No,2023-04-04,65+
CUST00968,58,Male,Bangalore,No,Yes,2023-04-13,51-65
CUST00969,66,Male,Bangalore,Yes,No,2023-05-26,65+
CUST00970,42,Male,Hyderabad,No,No,2023-04-03,36-50
CUST00971,26,Female,Bangalore,Yes,No,2023-01-19,26-35
CUST00972,54,Female,Hyderabad,Yes,Yes,2023-05-10,51-65
CUST00973,23,Female,Hyderabad,Yes,No,2023-05-21,18-25
CUST00974,58,Female,Chennai,Yes,Yes,2023-06-09,51-65
CUST00975,40,Male,Bangalore,No,No,2023-02-02,36-50
CUST00976,44,Male,Chennai,Yes,No,2023-04-11,36-50
CUST00977,57,Female,Bangalore,Yes,No,2023-03-28,51-65
CUST00978,28,Female,Hyderabad,Yes,Yes,2023-02-06,26-35
CUST00979,28,Male,Bangalore,Yes,Yes,2023-06-04,26-35
CUST00980,55,Female,Hyderabad,Yes,No,2023-05-09,51-65
CUST00981,31,Male,Chennai,Yes,Yes,2023-01-12,26-35
CUST00982,24,Male,Bangalore,Yes,Yes,2023-02-05,18-25
CUST00983,39,Female,Bangalore,No,Yes,2023-05-02,36-50
CUST00984,33,Female,Chennai,Yes,Yes,2023-02-08,26-35
CUST00985,74,Male,Hyderabad,No,No,2023-03-25,65+
CUST00986,41,Female,Hyderabad,No,Yes,2023-02-11,36-50
CUST00987,47,Female,Hyderabad,No,Yes,2023-06-07,36-50
CUST00988,46,Female,Chennai,No,Yes,2023-06-01,36-50
CUST00989,43,Female,Bangalore,Yes,Yes,2023-05-10,36-50
CUST00990,41,Female,Bangalore,No,No,2023-05-25,36-50
CUST00991,29,Female,Bangalore,No,Yes,2023-05-02,26-35
CUST00992,40,Male,Chennai,No,Yes,2023-04-05,36-50
CUST00993,37,Female,Chennai,Yes,No,2023-06-22,36-50
CUST00994,34,Male,Hyderabad,Yes,No,2023-04-17,26-35
CUST00995,41,Female,Bangalore,No,No,2023-06-26,36-50
CUST00996,66,Male,Hyderabad,Yes,No,2023-06-02,65+
CUST00997,60,Female,Hyderabad,No,No,2023-03-09,51-65
CUST00998,53,Male,Bangalore,No,Yes,2023-01-14,51-65
CUST00999,46,Female,Bangalore,Yes,Yes,2023-02-13,36-50
CUST01000,74,Female,Hyderabad,No,Yes,2023-02-07,65+
CUST01001,37,Male,Chennai,Yes,Yes,2023-01-09,36-50
CUST01002,43,Male,Hyderabad,No,Yes,2023-02-18,36-50
CUST01003,49,Male,Hyderabad,No,No,2023-04-23,36-50
CUST01004,44,Female,Hyderabad,Yes,No,2023-04-18,36-50
CUST01005,40,Male,Hyderabad,Yes,No,2023-04-16,36-50
CUST01006,68,Male,Chennai,Yes,No,2023-04-16,65+
CUST01007,27,Female,Bangalore,No,No,2023-01-16,26-35
CUST01008,56,Male,Hyderabad,No,No,2023-05-13,51-65
CUST01009,56,Male,Hyderabad,No,No,2023-05-24,51-65
CUST01010,59,Female,Chennai,Yes,No,2023-06-19,51-65
CUST01011,55,Female,Hyderabad,Yes,Yes,2023-05-15,51-65
CUST01012,23,Female,Bangalore,No,Yes,2023-03-22,18-25
CUST01013,58,Male,Chennai,Yes,No,2023-04-28,51-65
CUST01014,70,Female,Chennai,No,No,2023-05-20,65+
CUST01015,44,Female,Hyderabad,Yes,Yes,2023-06-23,36-50
CUST01016,52,Female,Bangalore,No,No,2023-06-06,51-65
CUST01017,26,Female,Chennai,Yes,No,2023-02-19,26-35
CUST01018,34,Male,Hyderabad,Yes,Yes,2023-03-13,26-35
CUST01019,61,Female,Hyderabad,No,No,2023-02-27,51-65
CUST01020,57,Female,Hyderabad,No,No,2023-03-15,51-65
CUST01021,27,Male,Chennai,Yes,Yes,2023-06-26,26-35
CUST01022,77,Female,Bangalore,Yes,No,2023-03-23,65+
CUST01023,40,Female,Hyderabad,No,No,2023-03-31,36-50
CUST01024,33,Female,Chennai,Yes,Yes,2023-03-15,26-35
CUST01025,35,Male,Hyderabad,No,No,2023-05-27,26-35
CUST01026,42,Female,Chennai,No,No,2023-04-12,36-50
CUST01027,21,Female,Hyderabad,Yes,Yes,2023-02-07,18-25
CUST01028,55,Female,Hyderabad,No,No,2023-01-11,51-65
CUST01029,50,Female,Hyderabad,Yes,Yes,2023-01-21,36-50
CUST01030,46,Female,Chennai,Yes,No,2023-04-24,36-50
CUST01031,49,Female,Chennai,Yes,No,2023-05-03,36-50
CUST01032,56,Male,Hyderabad,Yes,Yes,2023-02-21,51-65
CUST01033,73,Female,Chennai,Yes,No,2023-05-24,65+
CUST01034,44,Female,Bangalore,Yes,Yes,2023-02-05,36-50
CUST01035,34,Male,Bangalore,Yes,Yes,2023-06-07,26-35
CUST01036,39,Male,Hyderabad,No,No,2023-03-04,36-50
CUST01037,21,Male,Chennai,Yes,Yes,2023-06-21,18-25
CUST01038,46,Male,Hyderabad,No,Yes,2023-06-13,36-50
CUST01039,54,Male,Hyderabad,No,No,2023-01-14,51-65
CUST01040,39,Male,Hyderabad,Yes,Yes,2023-04-16,36-50
CUST01041,78,Female,Hyderabad,Yes,No,2023-05-01,65+
CUST01042,39,Male,Hyderabad,Yes,Yes,2023-06-24,36-50
CUST01043,34,Male,Bangalore,Yes,No,2023-01-02,26-35
CUST01044,44,Male,Chennai,No,Yes,2023-04-15,36-50
CUST01045,77,Female,Hyderabad,Yes,No,2023-05-03,65+
CUST01046,67,Male,Hyderabad,Yes,No,2023-03-15,65+
CUST01047,47,Female,Hyderabad,Yes,No,2023-03-15,36-50
CUST01048,58,Male,Hyderabad,Yes,No,2023-01-23,51-65
CUST01049,37,Male,Bangalore,No,No,2023-05-17,36-50
CUST01050,46,Male,Hyderabad,No,No,2023-02-14,36-50
CUST01051,29,Female,Bangalore,Yes,No,2023-02-15,26-35
CUST01052,68,Male,Bangalore,No,No,2023-04-12,65+
CUST01053,58,Female,Hyderabad,Yes,No,2023-02-17,51-65
CUST01054,37,Female,Hyderabad,Yes,No,2023-01-10,36-50
CUST01055,64,Male,Hyderabad,No,No,2023-03-18,51-65
CUST01056,25,Male,Bangalore,Yes,Yes,2023-03-27,18-25
CUST01057,42,Female,Hyderabad,No,No,2023-04-27,36-50
CUST01058,66,Female,Bangalore,Yes,Yes,2023-02-04,65+
CUST01059,56,Female,Bangalore,No,Yes,2023-03-11,51-65
CUST01060,61,Male,Bangalore,Yes,No,2023-01-29,51-65
CUST01061,22,Female,Chennai,Yes,No,2023-02-11,18-25
CUST01062,59,Female,Hyderabad,Yes,No,2023-06-15,51-65
CUST01063,58,Female,Hyderabad,Yes,No,2023-02-17,51-65
CUST01064,72,Male,Hyderabad,Yes,No,2023-03-28,65+
CUST01065,58,Female,Hyderabad,Yes,No,2023-05-26,51-65
CUST01066,43,Male,Chennai,Yes,No,2023-02-14,36-50
CUST01067,55,Female,Hyderabad,Yes,No,2023-04-20,51-65
CUST01068,24,Female,Bangalore,Yes,Yes,2023-01-23,18-25
CUST01069,25,Female,Chennai,No,No,2023-06-21,18-25
CUST01070,49,Male,Hyderabad,No,No,2023-02-17,36-50
CUST01071,23,Male,Hyderabad,No,No,2023-05-03,18-25
CUST01072,58,Female,Bangalore,No,Yes,2023-03-05,51-65
CUST01073,52,Male,Hyderabad,Yes,Yes,2023-03-08,51-65
CUST01074,74,Female,Bangalore,No,Yes,2023-03-02,65+
CUST01075,25,Female,Hyderabad,Yes,No,2023-03-10,18-25
CUST01076,60,Female,Chennai,Yes,No,2023-03-19,51-65
CUST01077,74,Male,Chennai,Yes,No,2023-03-08,65+
CUST01078,36,Female,Bangalore,No,No,2023-06-27,36-50
CUST01079,21,Male,Hyderabad,No,No,2023-01-16,18-25
CUST01080,46,Male,Bangalore,Yes,No,2023-04-30,36-50
CUST01081,42,Female,Bangalore,Yes,No,2023-02-10,36-50
CUST01082,64,Female,Bangalore,No,Yes,2023-06-25,51-65
CUST01083,48,Female,Hyderabad,Yes,Yes,2023-06-26,36-50
CUST01084,42,Male,Bangalore,No,No,2023-06-13,36-50
CUST01085,39,Female,Hyderabad,Yes,Yes,2023-04-05,36-50
CUST01086,49,Male,Chennai,Yes,No,2023-02-26,36-50
CUST01087,54,Male,Hyderabad,Yes,No,2023-05-03,51-65
CUST01088,55,Male,Hyderabad,Yes,Yes,2023-04-27,51-65
CUST01089,59,Female,Chennai,No,Yes,2023-04-17,51-65
CUST01090,49,Female,Hyderabad,Yes,No,2023-05-18,36-50
CUST01091,56,Male,Hyderabad,No,Yes,2023-03-05,51-65
CUST01092,76,Male,Hyderabad,Yes,Yes,2023-05-15,65+
CUST01093,70,Female,Hyderabad,Yes,No,2023-05-16,65+
CUST01094,56,Female,Hyderabad,Yes,No,2023-01-20,51-65
CUST01095,37,Male,Hyderabad,Yes,Yes,2023-01-16,36-50
CUST01096,77,Male,Bangalore,Yes,No,2023-05-27,65+
CUST01097,59,Male,Hyderabad,Yes,No,2023-02-12,51-65
CUST01098,35,Female,Chennai,Yes,No,2023-05-14,26-35
CUST01099,57,Female,Bangalore,Yes,No,2023-01-30,51-65
CUST01100,31,Male,Hyderabad,Yes,No,2023-05-30,26-35
CUST01101,41,Female,Hyderabad,Yes,No,2023-01-24,36-50
CUST01102,55,Female,Hyderabad,No,No,2023-01-15,51-65
CUST01103,38,Female,Hyderabad,Yes,Yes,2023-02-03,36-50
CUST01104,64,Female,Hyderabad,No,Yes,2023-04-27,51-65
CUST01105,46,Male,Chennai,Yes,Yes,2023-05-24,36-50
CUST01106,26,Female,Bangalore,Yes,No,2023-06-22,26-35
CUST01107,41,Female,Chennai,Yes,No,2023-01-06,36-50
CUST01108,76,Female,Hyderabad,Yes,No,2023-03-07,65+
CUST01109,52,Male,Hyderabad,Yes,No,2023-02-25,51-65
CUST01110,72,Male,Hyderabad,Yes,No,2023-01-12,65+
CUST01111,49,Female,Hyderabad,Yes,No,2023-03-30,36-50
CUST01112,64,Male,Chennai,Yes,Yes,2023-05-19,51-65
CUST01113,44,Male,Bangalore,Yes,Yes,2023-01-18,36-50
CUST01114,61,Female,Hyderabad,Yes,No,2023-01-09,51-65
CUST01115,60,Female,Chennai,Yes,No,2023-04-15,51-65
CUST01116,47,Male,Bangalore,Yes,No,2023-02-04,36-50
CUST01117,78,Female,Chennai,Yes,Yes,2023-04-06,65+
CUST01118,38,Female,Hyderabad,Yes,Yes,2023-04-25,36-50
CUST01119,41,Female,Chennai,Yes,No,2023-04-07,36-50
CUST01120,32,Male,Bangalore,Yes,No,2023-06-24,26-35
CUST01121,49,Male,Chennai,Yes,Yes,2023-06-17,36-50
CUST01122,50,Female,Bangalore,No,Yes,2023-01-31,36-50
CUST01123,25,Male,Bangalore,Yes,Yes,2023-05-18,18-25
CUST01124,54,Female,Hyderabad,Yes,Yes,2023-05-16,51-65
CUST01125,59,Male,Bangalore,Yes,Yes,2023-02-27,51-65
CUST01126,51,Male,Bangalore,Yes,No,2023-01-06,51-65
CUST01127,19,Female,Hyderabad,Yes,Yes,2023-04-29,18-25
CUST01128,60,Female,Hyderabad,No,Yes,2023-05-17,51-65
CUST01129,37,Female,Bangalore,Yes,No,2023-02-28,36-50
CUST01130,37,Male,Hyderabad,No,Yes,2023-04-28,36-50
CUST01131,36,Female,Hyderabad,Yes,Yes,2023-02-09,36-50
CUST01132,26,Female,Bangalore,No,Yes,2023-02-18,26-35
CUST01133,42,Male,Hyderabad,Yes,No,2023-01-09,36-50
CUST01134,62,Female,Chennai,Yes,No,2023-06-07,51-65
CUST01135,51,Male,Hyderabad,Yes,No,2023-03-03,51-65
CUST01136,52,Male,Bangalore,Yes,No,2023-01-18,51-65
CUST01137,72,Male,Chennai,No,No,2023-06-02,65+
CUST01138,59,Male,Chennai,No,No,2023-04-25,51-65
CUST01139,48,Male,Chennai,Yes,Yes,2023-03-04,36-50
CUST01140,47,Male,Bangalore,Yes,No,2023-04-13,36-50
CUST01141,48,Female,Bangalore,Yes,No,2023-03-01,36-50
CUST01142,32,Male,Hyderabad,Yes,No,2023-01-15,26-35
CUST01143,48,Male,Hyderabad,Yes,Yes,2023-05-09,36-50
CUST01144,72,Female,Bangalore,Yes,No,2023-03-01,65+
CUST01145,49,Female,Bangalore,Yes,Yes,2023-05-28,36-50
CUST01146,43,Female,Hyderabad,Yes,No,2023-03-02,36-50
CUST01147,27,Female,Hyderabad,No,No,2023-02-06,26-35
CUST01148,38,Male,Bangalore,Yes,Yes,2023-04-16,36-50
CUST01149,34,Female,Hyderabad,Yes,Yes,2023-03-12,26-35
CUST01150,27,Male,Bangalore,No,Yes,2023-05-23,26-35
CUST01151,33,Male,Hyderabad,No,Yes,2023-06-10,26-35
CUST01152,68,Female,Chennai,Yes,Yes,2023-05-23,65+
CUST01153,77,Female,Hyderabad,Yes,No,2023-01-13,65+
CUST01154,57,Female,Hyderabad,Yes,No,2023-06-14,51-65
CUST01155,44,Female,Chennai,No,Yes,2023-05-15,36-50
CUST01156,37,Female,Chennai,Yes,No,2023-06-28,36-50
CUST01157,53,Female,Hyderabad,Yes,No,2023-04-15,51-65
CUST01158,41,Male,Bangalore,Yes,No,2023-03-18,36-50
CUST01159,36,Female,Hyderabad,Yes,No,2023-02-17,36-50
CUST01160,27,Female,Bangalore,Yes,No,2023-03-03,26-35
CUST01161,20,Male,Hyderabad,Yes,No,2023-03-18,18-25
CUST01162,61,Male,Chennai,Yes,No,2023-04-29,51-65
CUST01163,52,Male,Hyderabad,Yes,Yes,2023-05-24,51-65
CUST01164,39,Female,Hyderabad,No,Yes,2023-04-17,36-50
CUST01165,50,Male,Hyderabad,No,Yes,2023-04-10,36-50
CUST01166,74,Male,Hyderabad,Yes,No,2023-03-07,65+
CUST01167,59,Male,Bangalore,No,No,2023-03-26,51-65
CUST01168,52,Male,Chennai,Yes,No,2023-04-26,51-65
CUST01169,43,Female,Hyderabad,No,No,2023-01-24,36-50
CUST01170,77,Male,Hyderabad,Yes,Yes,2023-01-14,65+
CUST01171,44,Female,Hyderabad,Yes,No,2023-04-07,36-50
CUST01172,55,Male,Bangalore,Yes,Yes,2023-01-19,51-65
CUST01173,50,Male,Chennai,No,No,2023-05-31,36-50
CUST01174,57,Male,Hyderabad,No,Yes,2023-05-03,51-65
CUST01175,31,Male,Chennai,No,Yes,2023-03-27,26-35
CUST01176,74,Female,Bangalore,Yes,No,2023-01-04,65+
CUST01177,46,Male,Hyderabad,No,No,2023-02-18,36-50
CUST01178,37,Male,Hyderabad,Yes,No,2023-05-03,36-50
CUST01179,79,Male,Bangalore,Yes,No,2023-06-28,65+
CUST01180,52,Male,Bangalore,Yes,No,2023-04-12,51-65
CUST01181,40,Male,Hyderabad,Yes,Yes,2023-05-22,36-50
CUST01182,44,Female,Chennai,No,Yes,2023-03-14,36-50
CUST01183,48,Female,Bangalore,Yes,No,2023-04-30,36-50
CUST01184,44,Female,Hyderabad,Yes,Yes,2023-03-20,36-50
CUST01185,78,Female,Chennai,Yes,No,2023-04-03,65+
CUST01186,40,Female,Chennai,Yes,Yes,2023-04-30,36-50
CUST01187,58,Male,Hyderabad,Yes,Yes,2023-05-01,51-65
CUST01188,67,Female,Bangalore,No,No,2023-02-22,65+
CUST01189,32,Female,Hyderabad,Yes,Yes,2023-03-22,26-35
CUST01190,59,Female,Hyderabad,Yes,Yes,2023-01-12,51-65
CUST01191,25,Male,Bangalore,No,Yes,2023-02-07,18-25
CUST01192,49,Male,Hyderabad,No,Yes,2023-03-08,36-50
CUST01193,57,Female,Chennai,Yes,No,2023-03-17,51-65
CUST01194,61,Male,Hyderabad,Yes,Yes,2023-02-20,51-65
CUST01195,48,Female,Chennai,Yes,Yes,2023-02-28,36-50
CUST01196,25,Female,Hyderabad,Yes,Yes,2023-05-26,18-25
CUST01197,46,Male,Hyderabad,Yes,No,2023-05-08,36-50
CUST01198,54,Female,Bangalore,Yes,No,2023-03-07,51-65
CUST01199,51,Female,Hyderabad,Yes,No,2023-06-14,51-65
CUST01200,54,Female,Hyderabad,Yes,Yes,2023-04-28,51-65
CUST01201,47,Male,Bangalore,Yes,No,2023-04-01,36-50
CUST01202,74,Male,Chennai,Yes,Yes,2023-02-05,65+
CUST01203,34,Female,Bangalore,Yes,Yes,2023-02-17,26-35
CUST01204,36,Male,Bangalore,Yes,No,2023-05-15,36-50
CUST01205,34,Male,Chennai,Yes,No,2023-01-20,26-35
CUST01206,66,Male,Hyderabad,No,Yes,2023-01-02,65+
CUST01207,55,Female,Hyderabad,Yes,No,2023-02-05,51-65
CUST01208,37,Male,Bangalore,No,Yes,2023-01-18,36-50
CUST01209,37,Male,Hyderabad,No,Yes,2023-01-03,36-50
CUST01210,47,Male,Bangalore,Yes,Yes,2023-05-10,36-50
CUST01211,56,Female,Bangalore,Yes,Yes,2023-04-06,51-65
CUST01212,43,Male,Chennai,No,No,2023-06-08,36-50
CUST01213,54,Female,Hyderabad,Yes,No,2023-06-18,51-65
CUST01214,69,Female,Hyderabad,Yes,Yes,2023-01-05,65+
CUST01215,54,Male,Hyderabad,Yes,No,2023-05-17,51-65
CUST01216,60,Female,Chennai,Yes,No,2023-01-04,51-65
CUST01217,39,Male,Bangalore,No,No,2023-05-16,36-50
CUST01218,39,Female,Hyderabad,Yes,No,2023-05-18,36-50
CUST01219,18,Female,Hyderabad,Yes,No,2023-01-05,18-25
CUST01220,51,Female,Bangalore,Yes,Yes,2023-02-15,51-65
