customer_id,age,gender,city,repeat_customer,loyalty_member,registration_date
CUST00918,50,Female,Hyderabad,Yes,Yes,2023-02-02
CUST00919,59,Female,Bangalore,Yes,Yes,2023-06-07
CUST00920,21,Male,Hyderabad,Yes,Yes,2023-05-09
CUST00921,39,Male,Hyderabad,Yes,No,2023-06-01
CUST00922,22,Male,Hyderabad,Yes,No,2023-02-13
CUST00923,33,Female,Chennai,Yes,Yes,2023-05-25
CUST00924,20,Male,Bangalore,Yes,Yes,2023-01-08
CUST00925,19,Male,Hyderabad,Yes,Yes,2023-01-12
CUST00926,55,Female,Bangalore,Yes,Yes,2023-06-16
CUST00927,40,Male,Hyderabad,Yes,No,2023-05-27
CUST00928,67,Female,Chennai,Yes,Yes,2023-06-08
CUST00929,47,Male,Hyderabad,Yes,Yes,2023-05-08
CUST00930,58,Female,Hyderabad,Yes,No,2023-06-14
CUST00931,67,Female,Hyderabad,No,No,2023-05-04
CUST00932,51,Male,Hyderabad,Yes,Yes,2023-06-25
CUST00933,51,Female,Hyderabad,Yes,No,2023-03-18
CUST00934,36,Female,Bangalore,Yes,Yes,2023-01-19
CUST00935,36,Male,Hyderabad,Yes,No,2023-02-10
CUST00936,51,Female,Bangalore,Yes,No,2023-04-17
CUST00937,39,Female,Hyderabad,No,No,2023-04-29
CUST00938,51,Male,Hyderabad,Yes,No,2023-03-29
CUST00939,36,Male,Bangalore,Yes,Yes,2023-03-22
CUST00940,52,Female,Hyderabad,Yes,No,2023-03-30
CUST00941,66,Female,Chennai,Yes,No,2023-02-03
CUST00942,37,Female,Hyderabad,Yes,Yes,2023-05-12
CUST00943,79,Male,Bangalore,No,Yes,2023-03-23
CUST00944,72,Male,Chennai,Yes,Yes,2023-04-30
CUST00945,41,Male,Hyderabad,Yes,Yes,2023-03-10
CUST00946,35,Female,Bangalore,Yes,Yes,2023-03-05
CUST00947,57,Male,Chennai,Yes,Yes,2023-01-25
CUST00948,77,Male,Hyderabad,Yes,No,2023-03-16
CUST00949,50,Female,Hyderabad,No,No,2023-06-07
CUST00950,37,Female,Chennai,Yes,No,2023-03-05
CUST00951,27,Male,Hyderabad,Yes,No,2023-03-25
CUST00952,54,Female,Chennai,Yes,No,2023-02-18
CUST00953,56,Male,Hyderabad,No,No,2023-05-08
CUST00954,23,Female,Bangalore,Yes,Yes,2023-05-08
CUST00955,71,Female,Chennai,Yes,No,2023-05-08
CUST00956,37,Male,Bangalore,Yes,Yes,2023-01-24
CUST00957,62,Female,Hyderabad,Yes,No,2023-05-10
CUST00958,31,Female,Bangalore,Yes,Yes,2023-03-03
CUST00959,46,Male,Bangalore,Yes,Yes,2023-05-30
CUST00960,33,Female,Hyderabad,Yes,No,2023-01-13
CUST00961,24,Male,Bangalore,No,No,2023-03-14
CUST00962,35,Female,Bangalore,No,No,2023-06-02
CUST00963,27,Female,Chennai,Yes,Yes,2023-03-15
CUST00964,24,Male,Bangalore,Yes,Yes,2023-01-28
CUST00965,54,Female,Bangalore,Yes,Yes,2023-02-04
CUST00966,50,Female,Bangalore,No,No,2023-04-04
CUST00967,70,Female,Hyderabad,No,No,2023-04-04
CUST00968,58,Male,Bangalore,No,Yes,2023-04-13
CUST00969,66,Male,Bangalore,Yes,No,2023-05-26
CUST00970,42,Male,Hyderabad,No,No,2023-04-03
CUST00971,26,Female,Bangalore,Yes,No,2023-01-19
CUST00972,54,Female,Hyderabad,Yes,Yes,2023-05-10
CUST00973,23,Female,Hyderabad,Yes,No,2023-05-21
CUST00974,58,Female,Chennai,Yes,Yes,2023-06-09
CUST00975,40,Male,Bangalore,No,No,2023-02-02
CUST00976,44,Male,Chennai,Yes,No,2023-04-11
CUST00977,57,Female,Bangalore,Yes,No,2023-03-28
CUST00978,28,Female,Hyderabad,Yes,Yes,2023-02-06
CUST00979,28,Male,Bangalore,Yes,Yes,2023-06-04
CUST00980,55,Female,Hyderabad,Yes,No,2023-05-09
CUST00981,31,Male,Chennai,Yes,Yes,2023-01-12
CUST00982,24,Male,Bangalore,Yes,Yes,2023-02-05
CUST00983,39,Female,Bangalore,No,Yes,2023-05-02
CUST00984,33,Female,Chennai,Yes,Yes,2023-02-08
CUST00985,74,Male,Hyderabad,No,No,2023-03-25
CUST00986,41,Female,Hyderabad,No,Yes,2023-02-11
CUST00987,47,Female,Hyderabad,No,Yes,2023-06-07
CUST00988,46,Female,Chennai,No,Yes,2023-06-01
CUST00989,43,Female,Bangalore,Yes,Yes,2023-05-10
CUST00990,41,Female,Bangalore,No,No,2023-05-25
CUST00991,29,Female,Bangalore,No,Yes,2023-05-02
CUST00992,40,Male,Chennai,No,Yes,2023-04-05
CUST00993,37,Female,Chennai,Yes,No,2023-06-22
CUST00994,34,Male,Hyderabad,Yes,No,2023-04-17
CUST00995,41,Female,Bangalore,No,No,2023-06-26
CUST00996,66,Male,Hyderabad,Yes,No,2023-06-02
CUST00997,60,Female,Hyderabad,No,No,2023-03-09
CUST00998,53,Male,Bangalore,No,Yes,2023-01-14
CUST00999,46,Female,Bangalore,Yes,Yes,2023-02-13
CUST01000,74,Female,Hyderabad,No,Yes,2023-02-07
CUST01001,37,Male,Chennai,Yes,Yes,2023-01-09
CUST01002,43,Male,Hyderabad,No,Yes,2023-02-18
CUST01003,49,Male,Hyderabad,No,No,2023-04-23
CUST01004,44,Female,Hyderabad,Yes,No,2023-04-18
CUST01005,40,Male,Hyderabad,Yes,No,2023-04-16
CUST01006,68,Male,Chennai,Yes,No,2023-04-16
CUST01007,27,Female,Bangalore,No,No,2023-01-16
CUST01008,56,Male,Hyderabad,No,No,2023-05-13
CUST01009,56,Male,Hyderabad,No,No,2023-05-24
CUST01010,59,Female,Chennai,Yes,No,2023-06-19
CUST01011,55,Female,Hyderabad,Yes,Yes,2023-05-15
CUST01012,23,Female,Bangalore,No,Yes,2023-03-22
CUST01013,58,Male,Chennai,Yes,No,2023-04-28
CUST01014,70,Female,Chennai,No,No,2023-05-20
CUST01015,44,Female,Hyderabad,Yes,Yes,2023-06-23
CUST01016,52,Female,Bangalore,No,No,2023-06-06
CUST01017,26,Female,Chennai,Yes,No,2023-02-19
CUST01018,34,Male,Hyderabad,Yes,Yes,2023-03-13
CUST01019,61,Female,Hyderabad,No,No,2023-02-27
CUST01020,57,Female,Hyderabad,No,No,2023-03-15
CUST01021,27,Male,Chennai,Yes,Yes,2023-06-26
CUST01022,77,Female,Bangalore,Yes,No,2023-03-23
CUST01023,40,Female,Hyderabad,No,No,2023-03-31
CUST01024,33,Female,Chennai,Yes,Yes,2023-03-15
CUST01025,35,Male,Hyderabad,No,No,2023-05-27
CUST01026,42,Female,Chennai,No,No,2023-04-12
CUST01027,21,Female,Hyderabad,Yes,Yes,2023-02-07
CUST01028,55,Female,Hyderabad,No,No,2023-01-11
CUST01029,50,Female,Hyderabad,Yes,Yes,2023-01-21
CUST01030,46,Female,Chennai,Yes,No,2023-04-24
CUST01031,49,Female,Chennai,Yes,No,2023-05-03
CUST01032,56,Male,Hyderabad,Yes,Yes,2023-02-21
CUST01033,73,Female,Chennai,Yes,No,2023-05-24
CUST01034,44,Female,Bangalore,Yes,Yes,2023-02-05
CUST01035,34,Male,Bangalore,Yes,Yes,2023-06-07
CUST01036,39,Male,Hyderabad,No,No,2023-03-04
CUST01037,21,Male,Chennai,Yes,Yes,2023-06-21
CUST01038,46,Male,Hyderabad,No,Yes,2023-06-13
CUST01039,54,Male,Hyderabad,No,No,2023-01-14
CUST01040,39,Male,Hyderabad,Yes,Yes,2023-04-16
CUST01041,78,Female,Hyderabad,Yes,No,2023-05-01
CUST01042,39,Male,Hyderabad,Yes,Yes,2023-06-24
CUST01043,34,Male,Bangalore,Yes,No,2023-01-02
CUST01044,44,Male,Chennai,No,Yes,2023-04-15
CUST01045,77,Female,Hyderabad,Yes,No,2023-05-03
CUST01046,67,Male,Hyderabad,Yes,No,2023-03-15
CUST01047,47,Female,Hyderabad,Yes,No,2023-03-15
CUST01048,58,Male,Hyderabad,Yes,No,2023-01-23
CUST01049,37,Male,Bangalore,No,No,2023-05-17
CUST01050,46,Male,Hyderabad,No,No,2023-02-14
CUST01051,29,Female,Bangalore,Yes,No,2023-02-15
CUST01052,68,Male,Bangalore,No,No,2023-04-12
CUST01053,58,Female,Hyderabad,Yes,No,2023-02-17
CUST01054,37,Female,Hyderabad,Yes,No,2023-01-10
CUST01055,64,Male,Hyderabad,No,No,2023-03-18
CUST01056,25,Male,Bangalore,Yes,Yes,2023-03-27
CUST01057,42,Female,Hyderabad,No,No,2023-04-27
CUST01058,66,Female,Bangalore,Yes,Yes,2023-02-04
CUST01059,56,Female,Bangalore,No,Yes,2023-03-11
CUST01060,61,Male,Bangalore,Yes,No,2023-01-29
CUST01061,22,Female,Chennai,Yes,No,2023-02-11
CUST01062,59,Female,Hyderabad,Yes,No,2023-06-15
CUST01063,58,Female,Hyderabad,Yes,No,2023-02-17
CUST01064,72,Male,Hyderabad,Yes,No,2023-03-28
CUST01065,58,Female,Hyderabad,Yes,No,2023-05-26
CUST01066,43,Male,Chennai,Yes,No,2023-02-14
CUST01067,55,Female,Hyderabad,Yes,No,2023-04-20
CUST01068,24,Female,Bangalore,Yes,Yes,2023-01-23
CUST01069,25,Female,Chennai,No,No,2023-06-21
CUST01070,49,Male,Hyderabad,No,No,2023-02-17
CUST01071,23,Male,Hyderabad,No,No,2023-05-03
CUST01072,58,Female,Bangalore,No,Yes,2023-03-05
CUST01073,52,Male,Hyderabad,Yes,Yes,2023-03-08
CUST01074,74,Female,Bangalore,No,Yes,2023-03-02
CUST01075,25,Female,Hyderabad,Yes,No,2023-03-10
CUST01076,60,Female,Chennai,Yes,No,2023-03-19
CUST01077,74,Male,Chennai,Yes,No,2023-03-08
CUST01078,36,Female,Bangalore,No,No,2023-06-27
CUST01079,21,Male,Hyderabad,No,No,2023-01-16
CUST01080,46,Male,Bangalore,Yes,No,2023-04-30
CUST01081,42,Female,Bangalore,Yes,No,2023-02-10
CUST01082,64,Female,Bangalore,No,Yes,2023-06-25
CUST01083,48,Female,Hyderabad,Yes,Yes,2023-06-26
CUST01084,42,Male,Bangalore,No,No,2023-06-13
CUST01085,39,Female,Hyderabad,Yes,Yes,2023-04-05
CUST01086,49,Male,Chennai,Yes,No,2023-02-26
CUST01087,54,Male,Hyderabad,Yes,No,2023-05-03
CUST01088,55,Male,Hyderabad,Yes,Yes,2023-04-27
CUST01089,59,Female,Chennai,No,Yes,2023-04-17
CUST01090,49,Female,Hyderabad,Yes,No,2023-05-18
CUST01091,56,Male,Hyderabad,No,Yes,2023-03-05
CUST01092,76,Male,Hyderabad,Yes,Yes,2023-05-15
CUST01093,70,Female,Hyderabad,Yes,No,2023-05-16
CUST01094,56,Female,Hyderabad,Yes,No,2023-01-20
CUST01095,37,Male,Hyderabad,Yes,Yes,2023-01-16
CUST01096,77,Male,Bangalore,Yes,No,2023-05-27
CUST01097,59,Male,Hyderabad,Yes,No,2023-02-12
CUST01098,35,Female,Chennai,Yes,No,2023-05-14
CUST01099,57,Female,Bangalore,Yes,No,2023-01-30
CUST01100,31,Male,Hyderabad,Yes,No,2023-05-30
CUST01101,41,Female,Hyderabad,Yes,No,2023-01-24
CUST01102,55,Female,Hyderabad,No,No,2023-01-15
CUST01103,38,Female,Hyderabad,Yes,Yes,2023-02-03
CUST01104,64,Female,Hyderabad,No,Yes,2023-04-27
CUST01105,46,Male,Chennai,Yes,Yes,2023-05-24
CUST01106,26,Female,Bangalore,Yes,No,2023-06-22
CUST01107,41,Female,Chennai,Yes,No,2023-01-06
CUST01108,76,Female,Hyderabad,Yes,No,2023-03-07
CUST01109,52,Male,Hyderabad,Yes,No,2023-02-25
CUST01110,72,Male,Hyderabad,Yes,No,2023-01-12
CUST01111,49,Female,Hyderabad,Yes,No,2023-03-30
CUST01112,64,Male,Chennai,Yes,Yes,2023-05-19
CUST01113,44,Male,Bangalore,Yes,Yes,2023-01-18
CUST01114,61,Female,Hyderabad,Yes,No,2023-01-09
CUST01115,60,Female,Chennai,Yes,No,2023-04-15
CUST01116,47,Male,Bangalore,Yes,No,2023-02-04
CUST01117,78,Female,Chennai,Yes,Yes,2023-04-06
CUST01118,38,Female,Hyderabad,Yes,Yes,2023-04-25
CUST01119,41,Female,Chennai,Yes,No,2023-04-07
CUST01120,32,Male,Bangalore,Yes,No,2023-06-24
CUST01121,49,Male,Chennai,Yes,Yes,2023-06-17
CUST01122,50,Female,Bangalore,No,Yes,2023-01-31
CUST01123,25,Male,Bangalore,Yes,Yes,2023-05-18
CUST01124,54,Female,Hyderabad,Yes,Yes,2023-05-16
CUST01125,59,Male,Bangalore,Yes,Yes,2023-02-27
CUST01126,51,Male,Bangalore,Yes,No,2023-01-06
CUST01127,19,Female,Hyderabad,Yes,Yes,2023-04-29
CUST01128,60,Female,Hyderabad,No,Yes,2023-05-17
CUST01129,37,Female,Bangalore,Yes,No,2023-02-28
CUST01130,37,Male,Hyderabad,No,Yes,2023-04-28
CUST01131,36,Female,Hyderabad,Yes,Yes,2023-02-09
CUST01132,26,Female,Bangalore,No,Yes,2023-02-18
CUST01133,42,Male,Hyderabad,Yes,No,2023-01-09
CUST01134,62,Female,Chennai,Yes,No,2023-06-07
CUST01135,51,Male,Hyderabad,Yes,No,2023-03-03
CUST01136,52,Male,Bangalore,Yes,No,2023-01-18
CUST01137,72,Male,Chennai,No,No,2023-06-02
CUST01138,59,Male,Chennai,No,No,2023-04-25
CUST01139,48,Male,Chennai,Yes,Yes,2023-03-04
CUST01140,47,Male,Bangalore,Yes,No,2023-04-13
CUST01141,48,Female,Bangalore,Yes,No,2023-03-01
CUST01142,32,Male,Hyderabad,Yes,No,2023-01-15
CUST01143,48,Male,Hyderabad,Yes,Yes,2023-05-09
CUST01144,72,Female,Bangalore,Yes,No,2023-03-01
CUST01145,49,Female,Bangalore,Yes,Yes,2023-05-28
CUST01146,43,Female,Hyderabad,Yes,No,2023-03-02
CUST01147,27,Female,Hyderabad,No,No,2023-02-06
CUST01148,38,Male,Bangalore,Yes,Yes,2023-04-16
CUST01149,34,Female,Hyderabad,Yes,Yes,2023-03-12
CUST01150,27,Male,Bangalore,No,Yes,2023-05-23
CUST01151,33,Male,Hyderabad,No,Yes,2023-06-10
CUST01152,68,Female,Chennai,Yes,Yes,2023-05-23
CUST01153,77,Female,Hyderabad,Yes,No,2023-01-13
CUST01154,57,Female,Hyderabad,Yes,No,2023-06-14
CUST01155,44,Female,Chennai,No,Yes,2023-05-15
CUST01156,37,Female,Chennai,Yes,No,2023-06-28
CUST01157,53,Female,Hyderabad,Yes,No,2023-04-15
CUST01158,41,Male,Bangalore,Yes,No,2023-03-18
CUST01159,36,Female,Hyderabad,Yes,No,2023-02-17
CUST01160,27,Female,Bangalore,Yes,No,2023-03-03
CUST01161,20,Male,Hyderabad,Yes,No,2023-03-18
CUST01162,61,Male,Chennai,Yes,No,2023-04-29
CUST01163,52,Male,Hyderabad,Yes,Yes,2023-05-24
CUST01164,39,Female,Hyderabad,No,Yes,2023-04-17
CUST01165,50,Male,Hyderabad,No,Yes,2023-04-10
CUST01166,74,Male,Hyderabad,Yes,No,2023-03-07
CUST01167,59,Male,Bangalore,No,No,2023-03-26
CUST01168,52,Male,Chennai,Yes,No,2023-04-26
CUST01169,43,Female,Hyderabad,No,No,2023-01-24
CUST01170,77,Male,Hyderabad,Yes,Yes,2023-01-14
CUST01171,44,Female,Hyderabad,Yes,No,2023-04-07
CUST01172,55,Male,Bangalore,Yes,Yes,2023-01-19
CUST01173,50,Male,Chennai,No,No,2023-05-31
CUST01174,57,Male,Hyderabad,No,Yes,2023-05-03
CUST01175,31,Male,Chennai,No,Yes,2023-03-27
CUST01176,74,Female,Bangalore,Yes,No,2023-01-04
CUST01177,46,Male,Hyderabad,No,No,2023-02-18
CUST01178,37,Male,Hyderabad,Yes,No,2023-05-03
CUST01179,79,Male,Bangalore,Yes,No,2023-06-28
CUST01180,52,Male,Bangalore,Yes,No,2023-04-12
CUST01181,40,Male,Hyderabad,Yes,Yes,2023-05-22
CUST01182,44,Female,Chennai,No,Yes,2023-03-14
CUST01183,48,Female,Bangalore,Yes,No,2023-04-30
CUST01184,44,Female,Hyderabad,Yes,Yes,2023-03-20
CUST01185,78,Female,Chennai,Yes,No,2023-04-03
CUST01186,40,Female,Chennai,Yes,Yes,2023-04-30
CUST01187,58,Male,Hyderabad,Yes,Yes,2023-05-01
CUST01188,67,Female,Bangalore,No,No,2023-02-22
CUST01189,32,Female,Hyderabad,Yes,Yes,2023-03-22
CUST01190,59,Female,Hyderabad,Yes,Yes,2023-01-12
CUST01191,25,Male,Bangalore,No,Yes,2023-02-07
CUST01192,49,Male,Hyderabad,No,Yes,2023-03-08
CUST01193,57,Female,Chennai,Yes,No,2023-03-17
CUST01194,61,Male,Hyderabad,Yes,Yes,2023-02-20
CUST01195,48,Female,Chennai,Yes,Yes,2023-02-28
CUST01196,25,Female,Hyderabad,Yes,Yes,2023-05-26
CUST01197,46,Male,Hyderabad,Yes,No,2023-05-08
CUST01198,54,Female,Bangalore,Yes,No,2023-03-07
CUST01199,51,Female,Hyderabad,Yes,No,2023-06-14
CUST01200,54,Female,Hyderabad,Yes,Yes,2023-04-28
CUST01201,47,Male,Bangalore,Yes,No,2023-04-01
CUST01202,74,Male,Chennai,Yes,Yes,2023-02-05
CUST01203,34,Female,Bangalore,Yes,Yes,2023-02-17
CUST01204,36,Male,Bangalore,Yes,No,2023-05-15
CUST01205,34,Male,Chennai,Yes,No,2023-01-20
CUST01206,66,Male,Hyderabad,No,Yes,2023-01-02
CUST01207,55,Female,Hyderabad,Yes,No,2023-02-05
CUST01208,37,Male,Bangalore,No,Yes,2023-01-18
CUST01209,37,Male,Hyderabad,No,Yes,2023-01-03
CUST01210,47,Male,Bangalore,Yes,Yes,2023-05-10
CUST01211,56,Female,Bangalore,Yes,Yes,2023-04-06
CUST01212,43,Male,Chennai,No,No,2023-06-08
CUST01213,54,Female,Hyderabad,Yes,No,2023-06-18
CUST01214,69,Female,Hyderabad,Yes,Yes,2023-01-05
CUST01215,54,Male,Hyderabad,Yes,No,2023-05-17
CUST01216,60,Female,Chennai,Yes,No,2023-01-04
CUST01217,39,Male,Bangalore,No,No,2023-05-16
CUST01218,39,Female,Hyderabad,Yes,No,2023-05-18
CUST01219,18,Female,Hyderabad,Yes,No,2023-01-05
CUST01220,51,Female,Bangalore,Yes,Yes,2023-02-15
CUST01221,60,Male,Hyderabad,Yes,No,2023-01-25
CUST01222,39,Male,Hyderabad,Yes,No,2023-03-03
CUST01223,46,Male,Bangalore,No,No,2023-06-08
CUST01224,27,Female,Chennai,No,Yes,2023-04-01
CUST01225,56,Female,Bangalore,No,No,2023-04-12
CUST01226,26,Male,Hyderabad,No,No,2023-04-06
CUST01227,47,Female,Bangalore,Yes,Yes,2023-04-28
CUST01228,33,Male,Hyderabad,Yes,No,2023-06-28
CUST01229,52,Male,Hyderabad,No,Yes,2023-03-18
CUST01230,55,Male,Hyderabad,Yes,No,2023-06-17
CUST01231,27,Male,Chennai,Yes,No,2023-01-24
CUST01232,25,Female,Hyderabad,Yes,Yes,2023-04-08
CUST01233,78,Female,Hyderabad,No,No,2023-05-22
CUST01234,49,Female,Hyderabad,Yes,Yes,2023-01-15
CUST01235,58,Male,Hyderabad,No,No,2023-06-29
CUST01236,35,Male,Hyderabad,No,No,2023-01-22
CUST01237,55,Female,Chennai,Yes,Yes,2023-04-22
CUST01238,20,Female,Hyderabad,No,No,2023-05-25
CUST01239,50,Male,Bangalore,Yes,Yes,2023-05-16
CUST01240,59,Male,Hyderabad,No,No,2023-02-28
CUST01241,32,Male,Hyderabad,No,No,2023-06-27
CUST01242,57,Female,Bangalore,Yes,No,2023-03-11
CUST01243,71,Male,Hyderabad,Yes,No,2023-01-20
CUST01244,39,Female,Hyderabad,Yes,Yes,2023-05-20
CUST01245,57,Male,Hyderabad,No,No,2023-02-15
CUST01246,32,Female,Hyderabad,No,Yes,2023-01-05
CUST01247,33,Male,Bangalore,Yes,No,2023-05-31
CUST01248,57,Male,Hyderabad,Yes,No,2023-04-12
CUST01249,49,Male,Bangalore,Yes,No,2023-03-18
CUST01250,69,Male,Chennai,Yes,Yes,2023-05-25
CUST01251,50,Male,Hyderabad,Yes,Yes,2023-05-26
CUST01252,79,Female,Hyderabad,No,Yes,2023-06-23
CUST01253,34,Female,Bangalore,No,Yes,2023-04-09
CUST01254,18,Male,Hyderabad,Yes,No,2023-06-26
CUST01255,34,Male,Hyderabad,No,Yes,2023-05-09
CUST01256,58,Female,Bangalore,Yes,No,2023-01-14
CUST01257,53,Male,Hyderabad,Yes,No,2023-04-22
CUST01258,40,Male,Bangalore,Yes,Yes,2023-01-20
CUST01259,37,Female,Bangalore,Yes,No,2023-06-04
CUST01260,32,Female,Chennai,Yes,No,2023-03-25
CUST01261,66,Male,Hyderabad,No,Yes,2023-06-12
CUST01262,21,Female,Bangalore,No,Yes,2023-04-26
CUST01263,67,Female,Chennai,Yes,No,2023-02-28
CUST01264,34,Female,Hyderabad,Yes,No,2023-05-22
CUST01265,23,Female,Bangalore,Yes,No,2023-04-21
CUST01266,47,Male,Bangalore,No,No,2023-06-24
CUST01267,47,Female,Chennai,Yes,No,2023-01-22
CUST01268,51,Female,Hyderabad,Yes,Yes,2023-03-05
CUST01269,22,Male,Hyderabad,Yes,Yes,2023-01-22
CUST01270,73,Female,Hyderabad,Yes,Yes,2023-02-09
CUST01271,59,Female,Hyderabad,Yes,Yes,2023-06-12
CUST01272,71,Male,Chennai,Yes,No,2023-04-10
CUST01273,55,Female,Chennai,No,Yes,2023-04-03
CUST01274,53,Male,Bangalore,Yes,Yes,2023-01-24
CUST01275,39,Male,Hyderabad,No,No,2023-03-20
CUST01276,35,Female,Bangalore,No,No,2023-04-03
CUST01277,19,Female,Hyderabad,Yes,No,2023-01-27
CUST01278,54,Male,Hyderabad,No,Yes,2023-01-23
CUST01279,56,Male,Bangalore,No,No,2023-04-21
CUST01280,69,Female,Hyderabad,Yes,No,2023-05-23
CUST01281,39,Female,Hyderabad,Yes,Yes,2023-01-27
CUST01282,67,Male,Bangalore,Yes,Yes,2023-01-23
CUST01283,62,Female,Hyderabad,Yes,No,2023-05-22
CUST01284,52,Male,Bangalore,No,No,2023-06-02
CUST01285,48,Female,Bangalore,Yes,Yes,2023-04-09
CUST01286,58,Male,Hyderabad,Yes,No,2023-03-16
CUST01287,57,Female,Chennai,Yes,No,2023-04-10
CUST01288,43,Male,Hyderabad,Yes,No,2023-05-24
CUST01289,79,Male,Chennai,No,No,2023-05-27
CUST01290,24,Male,Hyderabad,Yes,No,2023-06-25
CUST01291,52,Female,Bangalore,No,No,2023-02-13
CUST01292,72,Male,Chennai,Yes,Yes,2023-03-10
CUST01293,51,Female,Bangalore,No,Yes,2023-03-10
CUST01294,19,Female,Hyderabad,No,Yes,2023-02-07
CUST01295,68,Male,Hyderabad,No,No,2023-02-12
CUST01296,56,Female,Hyderabad,Yes,No,2023-03-12
CUST01297,62,Female,Chennai,Yes,Yes,2023-03-18
CUST01298,49,Female,Bangalore,Yes,Yes,2023-01-20
CUST01299,42,Female,Hyderabad,No,No,2023-03-06
CUST01300,40,Male,Chennai,Yes,No,2023-06-10
CUST01301,50,Female,Hyderabad,Yes,No,2023-06-02
CUST01302,54,Male,Hyderabad,Yes,Yes,2023-04-28
CUST01303,35,Male,Chennai,Yes,No,2023-02-04
CUST01304,51,Female,Hyderabad,Yes,No,2023-01-02
CUST01305,21,Female,Hyderabad,Yes,Yes,2023-03-27
CUST01306,51,Female,Bangalore,No,No,2023-03-26
CUST01307,69,Female,Hyderabad,No,No,2023-03-27
CUST01308,50,Female,Hyderabad,Yes,Yes,2023-06-16
CUST01309,36,Male,Hyderabad,Yes,No,2023-03-18
CUST01310,58,Female,Hyderabad,No,Yes,2023-06-04
CUST01311,49,Male,Hyderabad,No,No,2023-05-03
CUST01312,59,Female,Hyderabad,No,Yes,2023-02-15
CUST01313,24,Female,Hyderabad,Yes,No,2023-03-23
CUST01314,65,Female,Bangalore,No,Yes,2023-06-27
CUST01315,23,Female,Bangalore,Yes,Yes,2023-05-28
CUST01316,72,Male,Hyderabad,Yes,No,2023-03-25
CUST01317,48,Female,Hyderabad,No,Yes,2023-03-13
CUST01318,52,Female,Hyderabad,No,No,2023-04-04
CUST01319,59,Male,Hyderabad,Yes,Yes,2023-05-25
CUST01320,73,Male,Hyderabad,Yes,Yes,2023-06-01
CUST01321,58,Male,Hyderabad,Yes,No,2023-06-24
CUST01322,58,Male,Hyderabad,No,No,2023-04-29
CUST01323,29,Male,Hyderabad,Yes,No,2023-04-23
CUST01324,19,Female,Hyderabad,No,Yes,2023-06-27
CUST01325,35,Male,Chennai,Yes,Yes,2023-04-15
CUST01326,20,Female,Hyderabad,Yes,No,2023-02-05
CUST01327,25,Female,Chennai,No,Yes,2023-03-03
CUST01328,29,Female,Chennai,Yes,Yes,2023-06-18
CUST01329,26,Male,Bangalore,Yes,No,2023-04-19
CUST01330,58,Female,Hyderabad,No,No,2023-01-19
CUST01331,38,Female,Hyderabad,Yes,No,2023-06-03
CUST01332,44,Female,Hyderabad,Yes,Yes,2023-05-30
CUST01333,34,Female,Hyderabad,Yes,Yes,2023-05-17
CUST01334,32,Female,Hyderabad,Yes,No,2023-05-20
CUST01335,56,Male,Bangalore,Yes,No,2023-04-03
CUST01336,34,Male,Hyderabad,Yes,Yes,2023-01-28
CUST01337,51,Male,Hyderabad,Yes,Yes,2023-06-18
CUST01338,73,Female,Bangalore,Yes,No,2023-02-12
CUST01339,20,Male,Chennai,Yes,No,2023-05-25
CUST01340,50,Female,Bangalore,Yes,Yes,2023-03-26
CUST01341,31,Female,Hyderabad,Yes,Yes,2023-01-28
CUST01342,60,Male,Hyderabad,Yes,Yes,2023-01-26
CUST01343,55,Female,Hyderabad,Yes,No,2023-02-26
CUST01344,63,Male,Hyderabad,No,No,2023-04-25
CUST01345,78,Female,Hyderabad,Yes,No,2023-04-11
CUST01346,36,Female,Hyderabad,No,Yes,2023-06-23
CUST01347,54,Male,Bangalore,Yes,Yes,2023-03-30
CUST01348,25,Male,Hyderabad,Yes,Yes,2023-05-04
CUST01349,36,Male,Chennai,Yes,Yes,2023-03-17
CUST01350,38,Female,Bangalore,No,No,2023-01-22
CUST01351,19,Male,Bangalore,Yes,Yes,2023-02-06
CUST01352,37,Female,Hyderabad,No,Yes,2023-03-21
CUST01353,72,Female,Chennai,No,No,2023-04-27
CUST01354,50,Male,Bangalore,Yes,No,2023-05-14
CUST01355,51,Female,Bangalore,No,No,2023-03-31
CUST01356,47,Female,Hyderabad,Yes,No,2023-01-25
CUST01357,43,Female,Hyderabad,Yes,Yes,2023-06-28
CUST01358,56,Female,Hyderabad,Yes,No,2023-03-23
CUST01359,65,Male,Hyderabad,Yes,Yes,2023-03-18
CUST01360,46,Male,Bangalore,No,Yes,2023-01-30
CUST01361,55,Male,Hyderabad,Yes,No,2023-03-29
CUST01362,35,Male,Bangalore,Yes,No,2023-06-23
CUST01363,47,Male,Hyderabad,Yes,Yes,2023-03-04
CUST01364,57,Male,Hyderabad,No,No,2023-05-22
CUST01365,77,Male,Hyderabad,No,No,2023-03-26
CUST01366,31,Female,Hyderabad,No,No,2023-04-29
CUST01367,59,Male,Bangalore,Yes,Yes,2023-04-14
CUST01368,43,Male,Hyderabad,No,Yes,2023-02-17
CUST01369,44,Female,Hyderabad,Yes,Yes,2023-04-12
CUST01370,69,Male,Chennai,No,Yes,2023-06-07
CUST01371,33,Male,Chennai,No,Yes,2023-04-26
CUST01372,50,Female,Bangalore,Yes,Yes,2023-04-10
CUST01373,22,Male,Hyderabad,No,No,2023-06-30
